title,label,confidence,brandname,verdict,status,flags,reasoning
Fortune Aata,Branded,1.0,Fortune (Adani Wilmar Ltd),A,accepted,,"Fortune is a well-known branded line of staple foods (atta, rice, oil, etc.) owned and marketed by Adani Wilmar Ltd, a joint venture between Adani Group and Wilmar International. The Fortune brand is widely sold across India in retail and food-service channels. 'Aata' (also spelled 'atta') is the Hindi/Urdu word for whole wheat flour — a generic commodity descriptor. The combination 'Fortune Aata' identifies a specific manufacturer's product, making this Branded."
Delmonte - Eggless Mayo,Branded,1.0,Del Monte (Del Monte Foods / FieldFresh Foods in India),A,accepted,,"Del Monte is a well-known international food brand. In India, Del Monte branded products are marketed and distributed by FieldFresh Foods Pvt. Ltd., a joint venture between Bharti Enterprises and Del Monte Pacific Ltd. The token 'Delmonte' (written as one word here) is a direct reference to the Del Monte brand, appearing in the leading seller/brand slot before the hyphen. 'Eggless Mayo' is the product descriptor (a variant of mayonnaise made without eggs). The structure 'Brand - Product Description' is a standard branded SKU format in this catalog. Del Monte produces a range of condiments including mayonnaise in the Indian market, making this a verifiable branded product."
Sargvo-Drumsticks,Unbranded,1.0,NA,A,accepted,,"The title 'Sargvo-Drumsticks' refers to drumsticks, the common English name for the vegetable Moringa oleifera pods. 'Sargvo' (also spelled 'Saragvo' or 'Sargva') is the Gujarati/regional vernacular word for the same drumstick vegetable — it is an ordinary food word in Gujarati, not a brand name. The hyphenated construction 'Sargvo-Drumsticks' is a bilingual descriptor pairing the vernacular Gujarati term with the English equivalent, a common pattern in Indian B2B catalogs for commodity produce. There is no maker, manufacturer, or seller name present in the title. No brand identity is established. This is a pure commodity produce description."
Corn Flour Weikfield,Branded,1.0,Weikfield,A,grey,morphology_guard,"Weikfield is a well-known Indian food brand owned by Weikfield Products Co. (India) Pvt. Ltd., established in 1956 and headquartered in Pune. The company manufactures and markets a range of food products including corn flour, custard powder, baking powder, and other cooking ingredients. 'Corn Flour' is the generic commodity/product descriptor, and 'Weikfield' occupies the trailing brand/seller slot, identifying the specific manufacturer. This is a verifiable, recalled brand — not a morphology-based inference."
Chonak,Unbranded,1.0,NA,A,accepted,,"The title consists of a single token 'Chonak'. This is an unrecognized token with no recalled brand association. It does not appear in any known FMCG, D2C, or B2B food-service brand registry I can verify. In several Indian regional languages (including Marathi/Konkani), 'chonak' (also spelled 'chonk') refers to a type of fish (Snapper/Lutjanidae), making it a vernacular food/commodity word rather than a coined brand name. Since the word functions as a product descriptor (a fish variety) rather than identifying a specific maker or seller, and no seller suffix or inline brand marker is present, this is classified as Unbranded. No morphology-based inference is being applied — the vernacular meaning is the basis for this decision."
CHUNDAKKAI VATHAL,Unbranded,1.0,NA,A,accepted,,"CHUNDAKKAI VATHAL is a Tamil/South Indian culinary term: 'Chundakkai' means turkey berry (Solanum torvum), a small bitter berry used in South Indian cooking, and 'Vathal' means sun-dried vegetable/berry preparation used as a condiment or frying ingredient. Both words are ordinary vernacular food words in Tamil, not brand names. The title is a pure product description of a commodity dried berry preparation. No maker, manufacturer, or seller name is present anywhere in the title."
Tea Powder   Red Label 1kg pkt,Branded,1.0,Red Label (Brooke Bond / Hindustan Unilever Ltd.),A,accepted,,"Red Label is a well-known tea brand owned by Brooke Bond, which is a subsidiary of Hindustan Unilever Ltd. (HUL). 'Red Label' is not a generic descriptor but a proprietary brand name registered and marketed by HUL across India. The title 'Tea Powder Red Label 1kg pkt' contains 'Red Label' as an inline brand identifier mid-title, with 'Tea Powder' as the product category and '1kg pkt' as the packaging specification. This is a classic trap in this catalog where a famous brand is written in a generic-looking manner, but 'Red Label' as a multi-word unit unambiguously refers to the HUL/Brooke Bond product line."
Thondaika,Unbranded,1.0,NA,A,accepted,,"Thondaika (also spelled Thondakaya) is the Telugu/South Indian vernacular word for ivy gourd (Coccinia grandis), a common vegetable. It is a generic product/commodity name, not a brand name. No manufacturer, seller, or brand entity is identified in the title. The title is a single-word commodity description."
Sharpner,Unbranded,1.0,NA,A,accepted,,"The title 'Sharpner' is a common English word (variant spelling of 'sharpener'), referring to a generic stationery/tool item used to sharpen pencils or blades. There is no maker name, seller name, brand line, or manufacturer identifier present in the title. It is a pure product description with no branding signals. No recognized brand named 'Sharpner' is recalled. This is an unbranded commodity descriptor."
Fees for plumber,Unbranded,1.0,NA,A,accepted,,"The title 'Fees for plumber' is a pure service/cost descriptor with no brand, manufacturer, or seller name present. It describes a service charge for a plumbing professional. There are no proper nouns, coined names, or seller identifiers in any structural slot of the title. This is a generic service entry, not a product with a brand."
Oat Milk AltCo. 200 ml,Branded,1.0,AltCo.,A,accepted,,"AltCo. (also styled The Alternative Foods Co.) is an Indian plant-based food and beverage brand that produces oat milk and other dairy-alternative products. The token 'AltCo.' appears in the title as a proper brand identifier following the product description 'Oat Milk', occupying the maker/brand slot. 'Oat Milk' is the generic product descriptor; '200 ml' is the pack size. AltCo. is a verifiable D2C/B2B brand registered and operating in India."
Plastic Ch. Mat,Unbranded,1.0,NA,A,accepted,,"'Plastic' is a generic material descriptor. 'Ch. Mat' is an abbreviated form of 'Chair Mat' or 'Chequered Mat' — a generic product description. No manufacturer name, brand line, or seller identifier is present anywhere in the title. The title is a pure commodity/product description with no branding signals."
Sauce-Schezwan,Unbranded,1.0,NA,A,accepted,,"The title 'Sauce-Schezwan' is a pure product description: 'Sauce' is the product category and 'Schezwan' (also spelled Sichuan/Szechwan) refers to the spicy Chinese-style flavor profile originating from Sichuan province, China. It is a generic flavor descriptor widely used across many manufacturers in India (e.g., Ching's, Veeba, Tops, etc.). No manufacturer name, brand line, or seller name appears anywhere in the title. The hyphen connects two descriptive words only. No internal code or coined brand name is present."
Tapioca Starch 500g pkt,Unbranded,1.0,NA,A,accepted,,"The title contains only a generic commodity ingredient name ('Tapioca Starch'), a weight specification ('500g'), and a packaging descriptor ('pkt'). 'Tapioca Starch' is a widely used food ingredient derived from the cassava root, with no proprietary or brand name attached. There is no manufacturer name, brand line, seller name, or any other identifying mark of a specific maker present in the title. This is a pure commodity/product description SKU."
Cremica Chef Choice Mayo,Branded,1.0,Cremica,A,accepted,,"Cremica is a well-known Indian food brand owned by Cremica Food Industries Ltd., headquartered in Una, Himachal Pradesh. The company manufactures sauces, mayonnaise, ketchup, biscuits, and other food products and is widely distributed across India's food-service and retail sectors. 'Chef Choice' is a product line/variant name within the Cremica portfolio. 'Mayo' is the generic product descriptor (short for mayonnaise). The brand name 'Cremica' occupies the lead position in the title and is a coined/proprietary name with no vernacular meaning, confirming it is a brand identifier and not a generic word."
Cashewnuts,Unbranded,1.0,NA,A,accepted,,"The title 'Cashewnuts' is a plain English commodity/product descriptor referring to the nut of the cashew tree (Anacardium occidentale). It contains no maker name, brand line, seller identifier, or any other branding element. It is a pure generic product description."
Black Container 1000 ml with partition Lid,Unbranded,1.0,NA,A,accepted,,"The title is a purely descriptive product specification: 'Black Container' (color + product type), '1000 ml' (volume), 'with partition Lid' (structural feature). No manufacturer name, brand line, seller name, or coined brand identifier appears anywhere in the title. Every token is a generic descriptor or measurement unit. No vernacular brand trap applies here."
Red Cherry with Stem 850g Tin,Unbranded,1.0,NA,A,accepted,,"The title 'Red Cherry with Stem 850g Tin' is a purely descriptive product specification: 'Red Cherry with Stem' describes the contents (maraschino/glacé cherries with stems, red-coloured), '850g' is the net weight, and 'Tin' is the packaging format. 'Red Cherry' is a common commodity descriptor for a type of preserved/glacé cherry product widely sold under many brands. There is no maker name, brand line, or seller identifier anywhere in the title. 'Red' here modifies 'Cherry' as a colour/variety descriptor, not a brand name (contrast with 'Red Label' which is a specific Brooke Bond/HUL brand line). No inline brand token is present."
