title,label,brandname,conf_phase1,conf_phase2,verdict,status,flags,opus_label,web_findings
Bread Crumb (Orange),Unbranded,,0.8302,0.9999,A,accepted,,Unbranded,"Here is what the web reveals about **“Bread Crumb (Orange)”** as a brand, company, or seller name in the Indian B2B/grocery/catalog context: • A company in Ludhiana, Punjab—**Trubake / All Chem**—manufactures **“Panko Orange Bread Crumbs”** under the **Trubake** brand, including “Panko Orange Bread Crumbs” (color = Orange), with listed product lines and contact details in Ludhiana ([breadcrumb.in](https://www.breadcrumb.in/bread-crumb.html?utm_source=openai)). • A distinct brand—not Indian—is **“KITTY Industries”**, based in India, producing “Panko Bread Crumbs Japanese style in … Orange & Yellow color” under its **KITTY** brand, with large manufacturing capacity and certifications ([kittybread.in](https://kittybread.in/Bread_Crumbs.php?utm_source=openai)). No company appears to carry **exactly** the name “Bread Crumb (Orange)”. However, **Trubake/All Chem** and **KITTY Industries** both"
Tape Dispenser,Unbranded,,0.8174,0.9999,A,accepted,,Unbranded,"Here’s what I found regarding **“Tape Dispenser”** as a candidate brand or seller name: - **FORTUNE INDIA**, based in Nashik, Maharashtra, is a verified manufacturer and trading company offering a product literally named **Tape Dispenser**, described as metal-and-plastic ergonomic units; they sell under the brand **FORTUNE** and list detailed specs including GST number, supply capacity, and domestic market reach ([tradeindia.com](https://www.tradeindia.com/products/tape-dispenser-9381977.html?utm_source=openai)). - **Sri Laxmi Enterprises** in Chennai, Tamil Nadu (GST No. 33AAIPD4489L1ZF), is a trader/retailer offering a range including **Ikon Tape Dispenser** (various types like metal, plastic, 3‑inch) under the brand **Ikon** ([igglobal.co.in](https://www.igglobal.co.in/tape-dispensers.html?utm_source=openai)). - **Sugadev Trading Company**, registered in Tirupur, Tamil Nadu since 2012"
Butter Chicken Nuggets,Unbranded,,0.8402,0.9999,A,accepted,,Unbranded,"Here’s what the web shows regarding the name **“Butter Chicken Nuggets”** as a brand, company, or seller: - There is a **private company called “BUTTER CHICKEN HOSPITALITY PRIVATE LIMITED”**, incorporated on 22 September 2021, based in Malad, Mumbai, Maharashtra. It’s classified under restaurants, bars, and canteens (NIC code 5520) and is currently active ([zaubacorp.com](https://www.zaubacorp.com/BUTTER-CHICKEN-HOSPITALITY-PRIVATE-LIMITED-U55201MH2021PTC367964?utm_source=openai)). - A **frozen‑food supplier in Noida, Uttar Pradesh**, named **Sukhna Foods**, lists a product called **“Butter Chicken Nuggets (filled)”** under its frozen non‑vegetarian offerings ([sukhnafoods.com](https://www.sukhnafoods.com/kababs?utm_source=openai)). No other companies or trademarks bearing exactly the name “Butter Chicken Nuggets” were found."
Bulgogi Sauce,Unbranded,,0.8154,0.9999,A,accepted,,Unbranded,"I found multiple real companies or brands associated with “Bulgogi Sauce,” though none appear to go by that name exclusively: - **All That Dips Pvt Ltd (Bechef brand)** in Vadodara, Gujarat, India manufactures a **“Bulgogi Sauce”** (sold under their Bechef Gourmet Pantry Essentials label), available in various pouch and carton sizes; they are clearly the producing company, with manufacturing address and FSSAI number listed ([bechef.in](https://www.bechef.in/products/bulgogi-sauce?utm_source=openai)). - **Seela Mart** (Greater Noida, Uttar Pradesh) lists a **“BULGOGI SAUCE – 500 ml”** on its site, with ingredients (pear, apple, soy sauce) and a physical address for Seela Mart in Greater Noida ([seelamart.in](https://seelamart.in/collections/best-selling-collection/products/bbq-marinade-for-bulgogi-500g?variant=39929247400145&utm_source=openai)). - **Wonil Food Co., Ltd** (Republic of Kore"
#_# Frozen Chonk O Rocher - Chonkers,Branded,Chonkers,0.7955,1.0,A,accepted,,Branded,"I found at least two distinct Indian entities using the name ""Chonkers"": 1. A Mumbai‑based bakery/dessert brand called **Chonkers**, which offers thick, indulgent cookies (e.g., “Chonk’o Rocher,” “OG Chocolate Chip Chonker”), with pan‑India delivery and same‑day service in Mumbai, available via their official website ([chonkers.in](https://chonkers.in/?utm_source=openai)). 2. A **Chonkers** bakery listed on Zomato, located in Andheri Lokhandwala, Andheri West, Mumbai, categorized as a delivery‑only bakery/dessert outlet with a rating of 4.2 ([zomato.com](https://www.zomato.com/mumbai/chonkers-7-bungalows?utm_source=openai)). Thus, ""Chonkers"" appears to be used by a real bakery brand in Mumbai, both via its own D2C site and as a delivery‑only dessert outlet."
Finagel,Branded,Finagel,0.7744,1.0,A,accepted,,Branded,"Here’s what I found regarding the name **Finagel**: • Fine Organic Industries Limited (based in Mumbai, India) markets a food ingredient called “Finagel Super,” described as a batter aerating agent for sponge cakes, muffins, etc. The company produces it from its facility in Maharashtra and lists it among its product lines ([fineorganics.com](https://www.fineorganics.com/product/finagel/?utm_source=openai)). • The same company appears in a kosher certification listing as the owner of a product brand “Finagel,” specifying the manufacturer’s address in Ambernath, Thane district, Maharashtra ([apiservice.star-k.org](https://apiservice.star-k.org/api/Loc/LoadLoc/O41B1BKI?utm_source=openai)). • Separately, a bulletin indicates that “Finagel” is also the name of a trademark (Word Only) applied for by a Nepalese company, Bakers Food Product in Birgunj, Parsa, Nepal, in class 30 (foods) ([doind.m"
#_# Caramelo Banditos Dough - Cookie Cartel,Branded,Cookie Cartel,0.8272,1.0,A,accepted,,Branded,"Here’s what I found regarding **“Cookie Cartel”** as a brand/company/seller in India: - **Cookie Cartel** is indeed a real brand: a bakery specializing in New York–style stuffed cookies, operating from Panchgani, Maharashtra (CTS 414, Sydney Point, Wai‑Panchgani Road, Panchgani 412805) and also maintaining a main bakery in Kandivali West, Mumbai, delivering pan‑India ([cookiecartel.in](https://cookiecartel.in/pages/about-us?utm_source=openai)). - The company is owned by founder **Hisham Sunesra**, who launched Cookie Cartel in 2020 during the COVID‑19 pandemic, and the brand gained wider attention following its appearance on **Shark Tank India** ([businessremedies.com](https://www.businessremedies.com/the-journey-of-hisham-sunesra-founder-of-cookie-cartel/?utm_source=openai)). - Its product lines include chunky gourmet cookies such as “El Chappo”, “Black Caesar”, “The Godfather” (Reese’s"
#_# Slide Tru Hamper Box OF 4 Outer - The Tiny Tub,Branded,The Tiny Tub,0.8273,1.0,A,accepted,,Branded,"Here’s what the web shows for **“The Tiny Tub”** as a brand or seller in India: - **The Tiny Tub (Mumbai bakery/dessert store)** This appears to be an actual bakery brand and physical outlet in Mumbai. It operates in Malad West (“Bakery, Desserts”; address: 1093, Shop 231, Linkway Estate, New Link Road, Malad West, Mumbai) ([zomato.com](https://www.zomato.com/mumbai/the-tiny-tub-malad-west?utm_source=openai)). Additionally, its own website lists a store in Versova, Andheri West (Tulsi Building 1, Ground Floor, near Axis Bank, 7 Bungalows) along with store hours and contact details ([thetinytub.com](https://thetinytub.com/pages/locate-us?utm_source=openai)). No trademark or registration details surfaced immediately. Product lines displayed on its site include various baked goods and hampers (e.g., “Tiny Chocolate Chip Cookies,” “Slide Thru Hamper,” “Flavours – Box of 4”) ([thetinytub.com]"
#_# Frozen OG Chocolate Chip Chonker - Chonkers,Branded,Chonkers,0.8094,1.0,A,accepted,,Branded,Here’s what I found regarding **“Chonkers”** as a brand/seller in India: - **Chonkers (Mumbai bakery brand)**: Chonkers appears to be an active D2C bakery or cloud-kitchen–style brand based in Mumbai that markets indulgent “Chonker” cookies—including the “OG Chocolate Chip Chonker” and “Chonk’o Rocher” varieties—available for pan‑India delivery via their website ([chonkers.in](https://chonkers.in/?utm_source=openai)). - **Chonkers (restaurant listing)**: The name also corresponds to a delivery‑only bakery/desserts outlet listed on Zomato in two distinct Mumbai neighborhoods—Andheri West (Lokhandwala area) and Sakinaka—suggesting physical kitchens or outlets in those localities ([zomato.com](https://www.zomato.com/mumbai/chonkers-7-bungalows?utm_source=openai)). No trademark registration or corporate filing for “Chonkers” in India was found via the government IP or corporate databases acc
#_# Baked Oregano Cheese Matthi - Genda Phool,Branded,Genda Phool,0.8219,1.0,A,accepted,,Branded,"Here’s what the web shows for the name “Genda Phool” as a brand, company, or seller: • **Genda Phool – Contemporary Indian Mithai**: This is a sweets/snacks cloud‑kitchen or mithai (Indian confectionery) brand operating in Mumbai, with outlets in Andheri West and Grant Road. It's listed on Swiggy with an FSSAI license, menus featuring baked matthi, mithai, snacks, and nuts, and an address in Andheri West, Greater Mumbai ([swiggy.com](https://www.swiggy.com/city/mumbai/genda-phool-contemporary-indian-mithai-andheri-west-rest1084066?utm_source=openai)). • **Genda Phool Co (Blue and White Foods Pvt Ltd)**: A confectionery or sweets D2C label (mithai/snacks) delivering in Mumbai and Thane. Its registered company is Blue and White Foods Private Limited, with a registered office in Thane West, Maharashtra ([gendaphool.co](https://gendaphool.co/pages/about-us?utm_source=openai)). • **GENDA PHOO"
#_# Black Ceaser Dough - Cookie Cartel,Branded,Cookie Cartel,0.8115,1.0,A,accepted,,Branded,"Here’s what I found about ""Cookie Cartel"": - There is a real Indian D2C bakery brand called **Cookie Cartel**, based in Panchgani, Maharashtra, with its main bakery and operations in Kandivali West, Mumbai. It specializes in New York–style stuffed cookies, offers pan‑India delivery, and famously appeared on **Shark Tank India**. Their offerings include varieties like “Black Caeser (Triple Chocolate Cookie)” and “The Godfather (Reese’s Peanut Butter Cup & Chocolate Chip)”—all aligning with the catalog’s flavor names ([cookiecartel.in](https://cookiecartel.in/pages/about-us?utm_source=openai)). - Their “About Us” page lists their address (CTS 414, Sydney Point, Wai‑Panchgani Road, Panchgani, Maharashtra, India) and gives contact details ([cookiecartel.in](https://cookiecartel.in/pages/about-us?utm_source=openai)). - They are recognized as an artisan baked cookie brand that gained national "
#_# XYLITOL Chocolate Hazelnut Icecream (600ML) - Bina,Branded,Bina,0.8101,1.0,A,accepted,,Branded,"Here’s what the web search reveals about the name **“Bina”** as a brand, company, or seller in the context of Indian ice‑cream/food‑service: - **Bina’s Fresh Batch Ice Cream** is a small‑batch, artisanal ice‑cream brand based in **Mumbai**, offering sugar‑free, xylitol‑based ranges and various flavors like Chocolate Hazelnut. It operates via home delivery and B2B in Mumbai and Pune, founded by Bina Doshi in 2012 ([binasfreshbatchicecream.com](https://www.binasfreshbatchicecream.com/?utm_source=openai)). A registered **trademark** in India exists for **“Bina’s Fresh Batch Homemade Ice Cream”** (Class 29), filed by Bina Suresh Doshi in April 2020, valid until April 2030, with registration confirmed ([quickcompany.in](https://www.quickcompany.in/trademarks/4484154-bina-s-fresh-batch-homemade-ice-cream?utm_source=openai)). - Additionally, “**Bina’s Homemade Ice Cream**” (artisanal, hand‑chur"
A-005 Grill and Oven Cleaner ACTON,Branded,ACTON,0.8325,1.0,A,accepted,,Branded,"Here’s what the web reveals about “ACTON” in connection with **A‑005 Grill and Oven Cleaner**: 1. **Acton (cleaning products brand in India)** This appears to be a bona fide Indian manufacturer of cleaning, hygiene, and sanitation products under the brand **Acton** (sometimes styled “Acton’s”). They offer a **Grill and Oven Cleaner (A‑005)** among a broader **“Kitchencare” product line**, which also includes multisurface cleaners, descalers, sanitizers, and more—many bearing NSF and GreenPro certifications. ([actonlabs.in](https://actonlabs.in/food-beverage/?utm_source=openai)) 2. **Acton India (medical imaging company)** Another entity named **Acton India** operates in a completely different domain—medical imaging and healthcare IT systems, notably developing a PACS platform and serving clients like Tata Hospital. ([actonindia.com](https://actonindia.com/about?utm_source=openai)) 3. **V"
